run_id,chan_id,num_train_values,num_test_values,n_predicted_anoms,normalized_pred_error,anom_scores,false_positives,false_negatives,true_positives,fp_sequences,tp_sequences,num_true_anoms,scores,spacecraft,anomaly_sequences,class
2020-06-18_23.01.11,A-1,24354,49537,20,0.4416446010874027,"[{'start_idx': 1000, 'end_idx': 1256, 'score': 2.707765521415232}, {'start_idx': 5880, 'end_idx': 5949, 'score': 1.212342969062381}, {'start_idx': 5950, 'end_idx': 6019, 'score': 2.131144236376991}, {'start_idx': 6020, 'end_idx': 6089, 'score': 2.5432244397970476}, {'start_idx': 6090, 'end_idx': 6159, 'score': 2.74013193321685}, {'start_idx': 6160, 'end_idx': 6229, 'score': 2.2684760276497187}, {'start_idx': 12180, 'end_idx': 12249, 'score': 1.2972502058752629}, {'start_idx': 12250, 'end_idx': 12319, 'score': 2.307749618678942}, {'start_idx': 12320, 'end_idx': 12389, 'score': 2.5717143915089875}, {'start_idx': 12390, 'end_idx': 12459, 'score': 2.7341554840859943}, {'start_idx': 13720, 'end_idx': 13789, 'score': 2.883437776267148}, {'start_idx': 13790, 'end_idx': 13859, 'score': 3.0349230122560287}, {'start_idx': 13860, 'end_idx': 13929, 'score': 3.0917273868705304}, {'start_idx': 18200, 'end_idx': 18269, 'score': 1.4815180229299467}, {'start_idx': 18270, 'end_idx': 18339, 'score': 2.3688955889490675}, {'start_idx': 18340, 'end_idx': 18409, 'score': 2.609768733547574}, {'start_idx': 18410, 'end_idx': 18479, 'score': 2.7444568321438174}, {'start_idx': 19740, 'end_idx': 19809, 'score': 2.92077573551557}, {'start_idx': 19810, 'end_idx': 19879, 'score': 3.0420647399262735}, {'start_idx': 19880, 'end_idx': 19949, 'score': 3.0895772883766397}, {'start_idx': 21210, 'end_idx': 21279, 'score': 2.96502705291571}, {'start_idx': 21280, 'end_idx': 21349, 'score': 3.0961245176502934}, {'start_idx': 21350, 'end_idx': 21419, 'score': 3.1568178903672823}, {'start_idx': 24360, 'end_idx': 24429, 'score': 1.2371448446602362}, {'start_idx': 24430, 'end_idx': 24499, 'score': 2.071590708893609}, {'start_idx': 24500, 'end_idx': 24569, 'score': 2.5072904325668857}, {'start_idx': 24570, 'end_idx': 24639, 'score': 2.743405114181722}, {'start_idx': 24640, 'end_idx': 24709, 'score': 2.3740090848452877}, {'start_idx': 25900, 'end_idx': 25969, 'score': 2.7757221052447107}, {'start_idx': 25970, 'end_idx': 26039, 'score': 2.9929534098235977}, {'start_idx': 26040, 'end_idx': 26109, 'score': 3.0972074520074115}, {'start_idx': 26110, 'end_idx': 26179, 'score': 2.844456095874451}, {'start_idx': 27440, 'end_idx': 27509, 'score': 3.065609282091534}, {'start_idx': 27510, 'end_idx': 27579, 'score': 3.1524904468616697}, {'start_idx': 27580, 'end_idx': 27649, 'score': 3.0267018598893243}, {'start_idx': 30240, 'end_idx': 30240, 'score': 0.8876988405753239}, {'start_idx': 30590, 'end_idx': 30659, 'score': 1.1913037040856662}, {'start_idx': 30940, 'end_idx': 31009, 'score': 1.515185541482439}, {'start_idx': 31010, 'end_idx': 31079, 'score': 1.7301141448617663}, {'start_idx': 31080, 'end_idx': 31149, 'score': 1.6039539423842253}, {'start_idx': 32270, 'end_idx': 32339, 'score': 1.791547341578248}, {'start_idx': 32340, 'end_idx': 32409, 'score': 1.7433363127186832}, {'start_idx': 33530, 'end_idx': 33599, 'score': 1.626912583194433}, {'start_idx': 33600, 'end_idx': 33669, 'score': 1.771824893528039}, {'start_idx': 36260, 'end_idx': 36329, 'score': 1.684708486978022}, {'start_idx': 36330, 'end_idx': 36399, 'score': 2.440203031642332}, {'start_idx': 36400, 'end_idx': 36469, 'score': 2.7219553066398574}, {'start_idx': 36470, 'end_idx': 36539, 'score': 2.632538578605131}, {'start_idx': 39410, 'end_idx': 39479, 'score': 1.8248299457135995}, {'start_idx': 40390, 'end_idx': 40459, 'score': 2.2037848732845733}, {'start_idx': 40460, 'end_idx': 40529, 'score': 2.4417502109660725}, {'start_idx': 40530, 'end_idx': 40599, 'score': 2.5070000946016555}, {'start_idx': 41860, 'end_idx': 41929, 'score': 2.857352798514475}, {'start_idx': 41930, 'end_idx': 41999, 'score': 3.0153491248316997}, {'start_idx': 42000, 'end_idx': 42069, 'score': 3.0841166967152054}, {'start_idx': 43330, 'end_idx': 43399, 'score': 2.9287400844466}, {'start_idx': 43400, 'end_idx': 43469, 'score': 3.0796139395585187}, {'start_idx': 43470, 'end_idx': 43539, 'score': 3.160812679472782}, {'start_idx': 43540, 'end_idx': 43609, 'score': 2.834678989780671}, {'start_idx': 48230, 'end_idx': 48299, 'score': 1.1676992703371616}, {'start_idx': 48300, 'end_idx': 48369, 'score': 1.843372559479203}, {'start_idx': 48370, 'end_idx': 48439, 'score': 2.4536374291760152}, {'start_idx': 48440, 'end_idx': 48509, 'score': 2.729288718138504}, {'start_idx': 48510, 'end_idx': 48579, 'score': 2.4946197925079563}]",5,51,15,"[[31090, 31159], [31440, 31649], [32770, 32909], [34030, 34169], [39910, 39979]]","[(1500, 1756), (6380, 6729), (12680, 12959), (14220, 14429), (18700, 18979), (20240, 20449), (21710, 21919), (24860, 25209), (26400, 26679), (27940, 28149), (36760, 37039), (40890, 41099), (42360, 42569), (43830, 44109), (48730, 49079)]",66,"[{'start_idx': 1000, 'end_idx': 1256, 'score': 2.707765521415232}, {'start_idx': 5880, 'end_idx': 5949, 'score': 1.212342969062381}, {'start_idx': 5950, 'end_idx': 6019, 'score': 2.131144236376991}, {'start_idx': 6020, 'end_idx': 6089, 'score': 2.5432244397970476}, {'start_idx': 6090, 'end_idx': 6159, 'score': 2.74013193321685}, {'start_idx': 6160, 'end_idx': 6229, 'score': 2.2684760276497187}, {'start_idx': 12180, 'end_idx': 12249, 'score': 1.2972502058752629}, {'start_idx': 12250, 'end_idx': 12319, 'score': 2.307749618678942}, {'start_idx': 12320, 'end_idx': 12389, 'score': 2.5717143915089875}, {'start_idx': 12390, 'end_idx': 12459, 'score': 2.7341554840859943}, {'start_idx': 13720, 'end_idx': 13789, 'score': 2.883437776267148}, {'start_idx': 13790, 'end_idx': 13859, 'score': 3.0349230122560287}, {'start_idx': 13860, 'end_idx': 13929, 'score': 3.0917273868705304}, {'start_idx': 18200, 'end_idx': 18269, 'score': 1.4815180229299467}, {'start_idx': 18270, 'end_idx': 18339, 'score': 2.3688955889490675}, {'start_idx': 18340, 'end_idx': 18409, 'score': 2.609768733547574}, {'start_idx': 18410, 'end_idx': 18479, 'score': 2.7444568321438174}, {'start_idx': 19740, 'end_idx': 19809, 'score': 2.92077573551557}, {'start_idx': 19810, 'end_idx': 19879, 'score': 3.0420647399262735}, {'start_idx': 19880, 'end_idx': 19949, 'score': 3.0895772883766397}, {'start_idx': 21210, 'end_idx': 21279, 'score': 2.96502705291571}, {'start_idx': 21280, 'end_idx': 21349, 'score': 3.0961245176502934}, {'start_idx': 21350, 'end_idx': 21419, 'score': 3.1568178903672823}, {'start_idx': 24360, 'end_idx': 24429, 'score': 1.2371448446602362}, {'start_idx': 24430, 'end_idx': 24499, 'score': 2.071590708893609}, {'start_idx': 24500, 'end_idx': 24569, 'score': 2.5072904325668857}, {'start_idx': 24570, 'end_idx': 24639, 'score': 2.743405114181722}, {'start_idx': 24640, 'end_idx': 24709, 'score': 2.3740090848452877}, {'start_idx': 25900, 'end_idx': 25969, 'score': 2.7757221052447107}, {'start_idx': 25970, 'end_idx': 26039, 'score': 2.9929534098235977}, {'start_idx': 26040, 'end_idx': 26109, 'score': 3.0972074520074115}, {'start_idx': 26110, 'end_idx': 26179, 'score': 2.844456095874451}, {'start_idx': 27440, 'end_idx': 27509, 'score': 3.065609282091534}, {'start_idx': 27510, 'end_idx': 27579, 'score': 3.1524904468616697}, {'start_idx': 27580, 'end_idx': 27649, 'score': 3.0267018598893243}, {'start_idx': 30240, 'end_idx': 30240, 'score': 0.8876988405753239}, {'start_idx': 30590, 'end_idx': 30659, 'score': 1.1913037040856662}, {'start_idx': 30940, 'end_idx': 31009, 'score': 1.515185541482439}, {'start_idx': 31010, 'end_idx': 31079, 'score': 1.7301141448617663}, {'start_idx': 31080, 'end_idx': 31149, 'score': 1.6039539423842253}, {'start_idx': 32270, 'end_idx': 32339, 'score': 1.791547341578248}, {'start_idx': 32340, 'end_idx': 32409, 'score': 1.7433363127186832}, {'start_idx': 33530, 'end_idx': 33599, 'score': 1.626912583194433}, {'start_idx': 33600, 'end_idx': 33669, 'score': 1.771824893528039}, {'start_idx': 36260, 'end_idx': 36329, 'score': 1.684708486978022}, {'start_idx': 36330, 'end_idx': 36399, 'score': 2.440203031642332}, {'start_idx': 36400, 'end_idx': 36469, 'score': 2.7219553066398574}, {'start_idx': 36470, 'end_idx': 36539, 'score': 2.632538578605131}, {'start_idx': 39410, 'end_idx': 39479, 'score': 1.8248299457135995}, {'start_idx': 40390, 'end_idx': 40459, 'score': 2.2037848732845733}, {'start_idx': 40460, 'end_idx': 40529, 'score': 2.4417502109660725}, {'start_idx': 40530, 'end_idx': 40599, 'score': 2.5070000946016555}, {'start_idx': 41860, 'end_idx': 41929, 'score': 2.857352798514475}, {'start_idx': 41930, 'end_idx': 41999, 'score': 3.0153491248316997}, {'start_idx': 42000, 'end_idx': 42069, 'score': 3.0841166967152054}, {'start_idx': 43330, 'end_idx': 43399, 'score': 2.9287400844466}, {'start_idx': 43400, 'end_idx': 43469, 'score': 3.0796139395585187}, {'start_idx': 43470, 'end_idx': 43539, 'score': 3.160812679472782}, {'start_idx': 43540, 'end_idx': 43609, 'score': 2.834678989780671}, {'start_idx': 48230, 'end_idx': 48299, 'score': 1.1676992703371616}, {'start_idx': 48300, 'end_idx': 48369, 'score': 1.843372559479203}, {'start_idx': 48370, 'end_idx': 48439, 'score': 2.4536374291760152}, {'start_idx': 48440, 'end_idx': 48509, 'score': 2.729288718138504}, {'start_idx': 48510, 'end_idx': 48579, 'score': 2.4946197925079563}]",SMAP,"[[283, 398], [869, 958], [1422, 1593], [2244, 2376], [3239, 3385], [3947, 4185], [4988, 5134], [5696, 5934], [6401, 6572], [7223, 7355], [8047, 8162], [8633, 8722], [9522, 9668], [10230, 10468], [11271, 11417], [11979, 12217], [12684, 12855], [13506, 13638], [14165, 14336], [14987, 15119], [15811, 15926], [16397, 16486], [17286, 17432], [17994, 18232], [18699, 18870], [19521, 19653], [20180, 20351], [21002, 21134], [21661, 21832], [22483, 22615], [23478, 23624], [24186, 24424], [24891, 25062], [25713, 25845], [26372, 26543], [27194, 27326], [27853, 28024], [28675, 28807], [29670, 29816], [30378, 30616], [31248, 31363], [31834, 31923], [32552, 32667], [33138, 33227], [33856, 33971], [34442, 34531], [35331, 35477], [36039, 36277], [36744, 36915], [37566, 37698], [38390, 38505], [38976, 39065], [39694, 39809], [40280, 40369], [40833, 41004], [41655, 41787], [42314, 42485], [43136, 43268], [43795, 43966], [44617, 44749], [45612, 45758], [46320, 46558], [47361, 47507], [48069, 48307], [48774, 48945], [49596, 49726]]","[contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual, contextual]"
